Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
77;C(77, 1, 7, 18);4;2,78947;371940;231
78;C(78, 1, 7, 30);4;2,80519;429608;234
79;C(79, 1, 6, 32);4;2,82051;430435;237
80;C(80, 1, 6, 21);4;2,83544;490246;240
81;C(81, 1, 8, 21);4;2,85;521919;243
82;C(82, 1, 7, 26);4;2,8642;529825;246
83;C(83, 1, 6, 31);4;2,87805;530128;249
84;C(84, 1, 6, 31);4;2,89157;598011;252
85;C(85, 1, 7, 25);4;2,90476;591587;255
86;C(86, 1, 6, 32);4;2,91765;675950;258
87;C(87, 1, 6, 32);4;2,93023;675475;261
88;C(88, 1, 6, 26);4;2,94253;710878;264
89;C(89, 1, 6, 37);4;2,95455;783739;267
90;C(90, 1, 6, 37);4;2,96629;791752;270
91;C(91, 1, 7, 24);4;2,97778;827429;273
92;C(92, 1, 10, 38);4;2,98901;889706;276
93;C(93, 1, 6, 26);4;3;928894;279
94;C(94, 1, 6, 26);4;3,01075;1025018;282
95;C(95, 1, 6, 37);4;3,02128;1048485;285
96;C(96, 1, 6, 37);4;3,03158;1042533;288
97;C(97, 1, 7, 36);4;3,04167;1184708;291
98;C(98, 1, 7, 36);4;3,05155;1246318;294
99;C(99, 1, 7, 37);4;3,06122;1296533;297
100;C(100, 1, 16, 22);4;3,07071;1329089;300
101;C(101, 1, 11, 27);4;3,08;1287198;303
102;C(102, 1, 10, 43);4;3,08911;1326713;306
103;C(103, 1, 7, 43);5;3,11765;1386663;309
104;C(104, 4, 13, 20);4;3,14563;1475186;312
105;C(105, 1, 5, 41);4;3,15385;1499980;315
106;C(106, 1, 12, 20);5;3,14286;1603388;318
107;C(107, 1, 11, 38);5;3,15094;1699240;321
108;C(108, 1, 10, 47);5;3,14953;1738642;324
109;C(109, 1, 7, 33);5;3,16667;1839253;327
110;C(110, 1, 9, 48);5;3,17431;1916535;330
111;C(111, 1, 5, 31);4;3,18182;1968266;333
112;C(112, 1, 18, 42);5;3,20721;2066889;336
113;C(113, 1, 6, 43);5;3,21429;2171387;339
114;C(114, 1, 7, 44);5;3,22124;2256639;342
115;C(115, 1, 6, 44);5;3,22807;2368338;345
116;C(116, 1, 40, 54);5;3,23478;2492205;348
117;C(117, 1, 16, 22);4;3,2069;2550549;351
118;C(118, 1, 14, 23);5;3,26496;2677575;354
119;C(119, 1, 9, 48);5;3,27119;2824920;357
120;C(120, 1, 11, 28);5;3,26891;2803330;360
121;C(121, 1, 35, 56);5;3,26667;3203363;363
122;C(122, 1, 44, 58);5;3,27273;3289987;366
123;C(123, 1, 12, 52);5;3,27869;3380293;369
124;C(124, 1, 10, 54);5;3,30081;3535447;372
125;C(125, 1, 6, 49);5;3,32258;3621540;375
126;C(126, 1, 48, 56);5;3,312;3815663;378
127;C(127, 1, 9, 52);5;3,33333;4068368;381
128;C(128, 1, 8, 54);5;3,33858;4071610;384
129;C(129, 1, 6, 36);5;3,35938;4210571;387
130;C(130, 1, 9, 48);5;3,36434;4420751;390
131;C(131, 1, 9, 39);5;3,36923;4885513;393
132;C(132, 1, 12, 31);5;3,36641;4829683;396
133;C(133, 1, 6, 37);5;3,39394;5165060;399
134;C(134, 1, 9, 32);5;3,40602;5297588;402
135;C(135, 1, 7, 51);5;3,41791;5393565;405
136;C(136, 1, 6, 38);5;3,41481;5348193;408
137;C(137, 1, 9, 57);5;3,42647;5752646;411
138;C(138, 1, 19, 26);5;3,42336;5986982;414
139;C(139, 1, 16, 22);5;3,43478;6292945;417
140;C(140, 1, 6, 54);5;3,44604;6156723;420
141;C(141, 1, 15, 50);5;3,45714;6428954;423
142;C(142, 1, 44, 68);5;3,46099;6629497;426
143;C(143, 1, 17, 28);5;3,47887;7063880;429
144;C(144, 1, 10, 59);5;3,48951;7228286;432
145;C(145, 1, 9, 61);5;3,47222;7586053;435
146;C(146, 1, 20, 70);5;3,50345;7872810;438
147;C(147, 1, 9, 62);5;3,49315;7956881;441
148;C(148, 1, 32, 46);5;3,5034;8124422;444
149;C(149, 1, 12, 52);5;3,51351;8519923;447
150;C(150, 1, 16, 26);5;3,52349;8441242;450
151;C(151, 1, 10, 63);5;3,53333;9432745;453
152;C(152, 1, 19, 26);5;3,54967;9137017;456
153;C(153, 1, 17, 41);5;3,55263;9479452;459
154;C(154, 1, 8, 58);5;3,56209;9800068;462
155;C(155, 1, 9, 66);5;3,57143;10138636;465
156;C(156, 1, 10, 47);5;3,58065;10146378;468
157;C(157, 1, 7, 44);5;3,60256;11066091;471
158;C(158, 1, 9, 48);5;3,59873;11723279;474
159;C(159, 1, 10, 67);5;3,60759;12211469;477
160;C(160, 1, 14, 34);5;3,61635;12404228;480
161;C(161, 1, 10, 68);5;3,625;13116048;483
162;C(162, 1, 34, 75);5;3,63354;13098812;486
163;C(163, 1, 11, 68);5;3,64198;13796572;489
164;C(164, 1, 10, 69);5;3,65031;13880687;492
165;C(165, 1, 9, 71);5;3,65854;15146406;495
166;C(166, 1, 7, 64);5;3,67879;15964046;498
167;C(167, 1, 15, 39);5;3,6747;16858181;501
168;C(168, 1, 12, 69);5;3,68263;15704248;504
169;C(169, 1, 10, 72);5;3,69048;16336929;507
170;C(170, 1, 9, 64);5;3,69822;17156426;510
171;C(171, 1, 12, 70);5;3,70588;19915179;513
172;C(172, 1, 11, 52);5;3,71345;18559270;516
173;C(173, 1, 12, 71);5;3,74419;20528804;519
174;C(174, 1, 14, 34);5;3,72832;21870356;522
175;C(175, 1, 10, 53);5;3,73563;22908464;525
176;C(176, 1, 16, 41);5;3,74286;23430225;528
177;C(177, 1, 17, 28);5;3,75;23570824;531
178;C(178, 1, 48, 54);5;3,77966;22671611;534
179;C(179, 1, 7, 68);5;3,77528;26391689;537
180;C(180, 1, 34, 87);5;3,78771;25384929;540
181;C(181, 1, 22, 28);5;3,8;23686840;543
182;C(182, 1, 35, 64);5;3,78453;21461761;546
183;C(183, 1, 21, 29);5;3,79121;22460240;549
184;C(184, 1, 7, 70);5;3,80874;22554113;552
185;C(185, 1, 7, 51);5;3,81522;23605072;555
186;C(186, 1, 38, 52);6;3,82162;24446361;558
187;C(187, 1, 5, 41);5;3,89247;24972306;561
188;C(188, 1, 12, 57);6;3,83422;24973852;564
189;C(189, 1, 20, 33);6;3,84043;26128925;567
190;C(190, 1, 22, 30);5;3,83598;26119464;570
191;C(191, 1, 22, 28);5;3,88421;28971793;573
192;C(192, 3, 21, 32);5;3,90052;27705516;576
193;C(193, 1, 25, 41);6;3,86458;30306711;579
194;C(194, 1, 12, 82);6;3,88083;34916073;582
195;C(195, 1, 12, 82);6;3,87629;36596622;585
196;C(196, 1, 10, 85);6;3,89231;31744115;588
197;C(197, 1, 7, 43);5;3,90816;32922442;591
198;C(198, 1, 16, 69);6;3,90355;32076916;594
199;C(199, 1, 24, 92);6;3,90909;34357661;597
200;C(200, 4, 25, 28);5;3,9196;33533637;600
201;C(201, 1, 57, 94);6;3,92;36093015;603
202;C(202, 1, 14, 60);6;3,92537;36272638;606
203;C(203, 1, 7, 57);5;3,93069;38146759;609
204;C(204, 1, 46, 60);6;3,94089;37127652;612
205;C(205, 1, 9, 79);6;3,95098;39021539;615
206;C(206, 1, 22, 36);6;3,94634;40337264;618
207;C(207, 1, 12, 88);6;3,96117;42426936;621
208;C(208, 1, 25, 96);6;3,95652;43622382;624
209;C(209, 1, 13, 88);6;3,97115;49127641;627
210;C(210, 2, 24, 75);6;3,97608;48337065;630
211;C(211, 1, 12, 64);6;3,98095;53589499;633
212;C(212, 1, 62, 78);6;4;56829477;636
213;C(213, 1, 22, 99);6;4,00943;56633386;639
214;C(214, 1, 7, 82);6;3,99531;58294026;642
215;C(215, 1, 15, 64);6;4,01869;49096318;645
216;C(216, 1, 12, 93);6;4,01395;48477778;648
217;C(217, 1, 41, 105);6;4,02778;52412532;651
218;C(218, 1, 28, 89);6;4,03687;52014879;654
219;C(219, 1, 42, 77);6;4,00917;54273314;657
220;C(220, 1, 46, 60);6;4,03653;54137724;660
221;C(221, 1, 12, 68);6;4,05455;67845501;663
222;C(222, 2, 24, 81);6;4,04977;56118420;666
223;C(223, 1, 13, 95);6;4,07207;58983236;669
224;C(224, 1, 23, 104);6;4,04933;57741481;672
225;C(225, 1, 24, 39);6;4,08036;61566198;675
226;C(226, 1, 94, 102);6;4,07111;63875291;678
227;C(227, 1, 13, 69);6;4,0885;67768119;681
228;C(228, 1, 14, 96);6;4,07048;72850705;684
229;C(229, 1, 8, 50);6;4,10526;82431763;687
230;C(230, 1, 11, 86);6;4,10044;81063109;690
231;C(231, 1, 8, 65);6;4,11304;83155342;693
232;C(232, 1, 9, 88);6;4,11688;84464201;696
233;C(233, 1, 11, 97);6;4,11207;88442406;699
234;C(234, 2, 28, 81);6;4,12876;85538594;702
235;C(235, 1, 19, 82);6;4,12821;91936839;705
236;C(236, 1, 36, 61);6;4,13617;91978878;708
237;C(237, 1, 42, 53);6;4,14407;95280316;711
238;C(238, 1, 49, 114);6;4,1519;96233229;714
239;C(239, 1, 10, 88);6;4,15966;99966365;717
240;C(240, 1, 26, 33);6;4,16736;95494588;720
241;C(241, 1, 21, 51);6;4,175;103912883;723
242;C(242, 1, 15, 102);6;4,17427;103504578;726
243;C(243, 1, 8, 93);6;4,18182;107960473;729
244;C(244, 1, 14, 74);6;4,1893;108363979;732
245;C(245, 1, 15, 51);6;4,18852;113399279;735
246;C(246, 1, 92, 105);6;4,19184;111618058;738
247;C(247, 1, 14, 75);6;4,19512;119287654;741
248;C(248, 1, 65, 88);6;4,20243;116864705;744
249;C(249, 1, 13, 108);6;4,22581;121709238;747
250;C(250, 1, 48, 88);6;4,21687;121684364;750
251;C(251, 1, 9, 105);6;4,232;126103139;753
252;C(252, 2, 7, 96);6;4,23108;121686447;756
253;C(253, 1, 11, 75);6;4,2381;130152758;759
254;C(254, 1, 74, 122);6;4,24506;129962070;762
255;C(255, 1, 70, 78);6;4,24409;140435948;765
256;C(256, 1, 47, 122);6;4,25098;135852683;768
257;C(257, 1, 36, 125);6;4,26563;144654163;771
258;C(258, 2, 9, 99);6;4,2607;138595719;774
259;C(259, 1, 8, 72);6;4,27907;139364072;777
260;C(260, 1, 40, 94);6;4,26255;143833200;780
261;C(261, 1, 36, 61);6;4,26923;154052453;783
262;C(262, 1, 26, 36);6;4,29119;152879219;786
263;C(263, 1, 11, 97);6;4,28244;158934982;789
264;C(264, 1, 16, 55);6;4,28897;155953231;792
265;C(265, 1, 14, 115);6;4,33333;166503653;795
266;C(266, 1, 40, 127);6;4,30189;163384378;798
267;C(267, 1, 12, 99);6;4,30827;168552163;801
268;C(268, 1, 40, 98);6;4,31461;171092586;804
269;C(269, 1, 8, 102);6;4,35075;174156103;807
270;C(270, 1, 14, 117);6;4,32714;174018081;810
271;C(271, 1, 33, 42);6;4,35556;187700242;813
272;C(272, 1, 14, 118);6;4,33948;158593798;816
273;C(273, 1, 12, 81);6;4,34559;172333187;819
274;C(274, 1, 102, 128);6;4,35165;183528604;822
275;C(275, 1, 44, 60);6;4,35766;199271587;825
276;C(276, 1, 104, 117);6;4,36364;193445273;828
277;C(277, 1, 9, 106);6;4,37681;204883377;831
278;C(278, 1, 48, 104);6;4,38628;202511957;834
279;C(279, 1, 54, 89);6;4,38129;209154955;837
280;C(280, 2, 15, 116);6;4,4086;206967780;840
281;C(281, 1, 12, 119);6;4,41429;208498208;843
282;C(282, 1, 74, 100);6;4,39858;188349260;846
283;C(283, 1, 29, 67);6;4,41844;191178627;849
284;C(284, 1, 30, 38);6;4,42403;182013602;852
285;C(285, 1, 42, 91);6;4,43662;187579019;855
286;C(286, 1, 14, 88);6;4,42105;203178781;858
287;C(287, 1, 12, 106);6;4,44056;213145358;861
288;C(288, 1, 84, 106);6;4,43206;194065415;864
289;C(289, 1, 10, 81);6;4,47917;206631145;867
290;C(290, 1, 78, 88);6;4,48097;203909525;870
291;C(291, 1, 81, 136);6;4,48966;211128608;873
292;C(292, 1, 40, 102);6;4,45361;210929061;876
293;C(293, 1, 9, 65);6;4,49315;221600950;879
294;C(294, 1, 26, 92);7;4,47099;212768604;882
295;C(295, 1, 7, 64);6;4,51701;227662416;885
296;C(296, 1, 8, 65);6;4,50169;224008431;888
297;C(297, 1, 8, 65);6;4,50676;233975398;891
298;C(298, 1, 67, 126);6;4,51178;237645913;894
299;C(299, 1, 9, 83);6;4,51678;248413477;897
300;C(300, 1, 14, 132);6;4,49498;238008402;900
